pdfsize,pages,title characters,images,obj,endobj,stream,endstream,xref,trailer,startxref,ObjStm,JS,OBS_JS,Javascript,OBS_Javascript,OpenAction,OBS_OpenAction,Acroform,OBS_Acroform,class,Evasive
6.634,1,12,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
17.513,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
26.69,4,26,0,20,20,5,5,1,1,1,0,1,0,2,0,1,0,0,0,1,0
14.696,1,15,0,19,19,9,9,1,1,1,0,0,0,0,0,0,0,1,0,1,0
8.381,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.996,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.57,1,8,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
9.852,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.426,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
93.991,1,0,0,8,8,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.595,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
3.091,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
8.165,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
3.682,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
4.175,1,0,0,13,13,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
7.615,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
1.535,1,0,0,11,3,3,3,0,1,0,0,3,0,4,0,0,0,0,0,1,0
1.468,1,0,0,11,3,3,3,0,1,0,0,3,0,4,0,0,0,0,0,1,0
73.917,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
74.619,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
11.496,1,16,0,18,18,4,4,1,1,1,0,3,0,4,0,1,0,0,0,1,0
17.323,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.264,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.419,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.361,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.135,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
73.77,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
15.173,1,7,0,19,19,9,9,1,1,1,0,0,0,0,0,0,0,1,0,1,0
7.936,1,0,0,10,10,2,2,1,1,1,0,1,0,2,0,0,0,0,0,1,0
18.273,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
8.323,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
529.3,1,8,3,80,80,27,27,1,1,2,0,3,0,4,0,0,0,1,0,1,0
4192.703,1,0,0,11,11,4,4,2,2,2,0,1,0,1,0,1,0,0,0,1,0
41.032,1,0,0,10,3,3,3,1,1,1,0,0,1,1,0,1,0,0,0,1,0
13.954,7,18,0,24,24,8,8,1,1,1,0,1,0,2,0,1,0,0,0,1,0
9.319,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
76.737,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
17.219,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.488,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.139,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.754,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.287,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.919,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.641,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.769,4,16,0,17,17,5,5,1,1,1,0,1,0,2,0,1,0,0,0,1,0
9.779,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.053,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.36,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.632,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
3.483,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
5.147,1,0,0,7,4,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.586,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
41.26,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.898,1,0,0,10,10,2,2,1,1,1,0,1,0,2,0,0,0,0,0,1,0
9.599,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
13.086,1,0,0,8,2,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
9.425,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
3.526,0,0,0,7,7,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
15.46,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
6.539,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
8.052,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
4.208,1,0,0,13,13,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
5.961,1,0,0,9,9,3,3,1,1,1,0,1,0,2,0,0,0,0,0,1,0
8.499,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.846,1,0,0,10,10,2,2,1,1,1,0,1,0,2,0,0,0,0,0,1,0
8.32,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.0,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
3.693,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
7.887,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.338,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
8.412,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.419,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.226,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
5.083,7,0,0,17,17,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
10.665,1,0,0,8,7,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
9.286,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
59.472,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
26.451,1,7,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
9.887,31,0,0,35,35,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
1.923,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
581.514,0,0,2,54,54,26,26,0,0,2,12,2,0,4,0,0,0,0,0,1,0
4.404,1,0,0,9,9,3,3,1,1,1,0,1,0,2,0,0,0,0,0,1,0
2.555,0,0,0,14,11,1,1,1,1,0,0,2,0,3,0,0,0,1,0,1,0
9.468,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.125,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
36.488,1,0,0,11,10,4,4,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.123,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.56,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
178.204,1,0,0,15,15,12,12,0,0,2,4,0,0,0,0,1,0,0,0,1,0
8.641,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.777,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.985,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
114.148,1,27,0,39,39,11,11,2,2,2,0,1,0,0,1,1,0,1,0,1,0
220.556,2,0,0,22,22,8,8,3,3,3,1,1,0,1,0,1,0,0,0,1,0
15.135,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
3.698,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
9.469,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.156,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.619,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
3.127,0,0,0,4,4,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.013,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.199,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.94,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
5.557,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
4.127,1,0,0,13,13,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
4.917,1,0,0,19,19,9,9,1,1,1,0,5,0,6,0,0,0,0,0,1,0
9.696,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.178,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.198,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
41.3,1,0,0,8,8,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
3.527,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
75.833,1,0,0,35,35,18,18,1,1,1,0,5,0,6,0,0,0,1,0,1,0
12.32,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
5.912,1,0,0,9,9,3,3,1,1,1,0,1,0,2,0,0,0,0,0,1,0
8.183,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.025,1,7,0,19,19,9,9,1,1,1,0,0,0,0,0,0,0,1,0,1,0
15.591,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.606,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.199,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.408,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.064,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.474,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
15.497,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.651,1,8,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
3.518,0,0,0,7,7,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
9.517,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.184,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
76.064,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
4.754,1,0,0,13,13,3,3,1,1,1,0,1,0,2,0,0,0,1,0,1,0
7.919,1,0,0,10,10,2,2,1,1,1,0,1,0,2,0,0,0,0,0,1,0
2.862,1,0,0,11,3,3,3,0,1,0,0,3,0,4,0,0,0,0,0,1,0
232.188,1,0,0,5,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
75.38,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
418.75,3,0,0,68,68,54,53,0,0,10,18,4,0,2,0,0,0,0,0,1,0
2.398,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
15.555,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.425,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.468,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
17.486,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.628,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.264,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
7.978,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
2.153,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
17.661,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.304,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
12.101,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.421,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.372,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.406,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
8.115,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.53,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
34.434,2,20,0,19,19,5,5,1,1,1,0,2,0,3,0,1,0,0,0,1,0
8.351,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.473,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.371,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
1.906,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
12.301,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
16.014,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.539,1,0,0,21,21,11,11,1,1,1,0,5,0,6,0,0,0,0,0,1,0
8.481,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.541,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
76.906,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
2.982,0,0,0,4,4,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
10.114,1,0,0,8,2,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
77.176,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
8.138,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
35.307,1,7,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
9.339,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
78.574,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
77.702,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
4.755,1,0,0,13,13,3,3,1,1,1,0,1,0,2,0,0,0,1,0,1,0
9.331,31,0,0,35,35,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
2.629,1,0,0,10,10,3,3,1,1,1,0,2,0,2,0,2,0,0,0,1,0
13.252,1,0,0,5,5,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
13.4,1,0,0,5,5,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
10.12,1,0,0,15,15,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
16.003,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
210.322,1,0,0,8,8,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.483,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.987,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
4.15,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
8.062,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.112,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
10.007,31,0,0,35,35,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
19.374,0,14,0,12,12,3,3,1,1,1,0,2,0,3,0,0,0,0,0,1,0
8.09,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.169,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.132,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
8.077,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
9.656,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.811,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.878,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.877,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.509,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.153,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.297,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.711,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
3.656,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
51.751,6,28,0,26,26,7,7,1,1,1,0,3,0,4,0,1,0,0,0,1,0
9.233,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
15.706,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.69,1,0,0,8,2,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
16.601,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.916,0,14,0,12,12,3,3,1,1,1,0,2,0,3,0,0,0,0,0,1,0
15.651,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
5.084,7,0,0,17,17,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
4.132,1,0,0,13,13,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
16.215,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
18.271,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
16.18,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
170.815,4,28,14,114,114,53,51,6,6,4,5,2,0,2,0,2,0,0,0,1,0
23.712,1,0,0,14,14,11,11,0,0,1,4,0,0,1,0,0,0,1,0,1,0
9.63,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.463,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
8.057,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.421,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
3.298,0,0,0,6,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0
9.789,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
5.971,1,0,0,9,9,3,3,1,1,1,0,1,0,2,0,0,0,0,0,1,0
154.52,1,0,0,5,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.973,1,0,0,9,3,2,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0
8.854,2,15,0,21,21,10,10,1,1,1,0,0,0,0,0,0,0,1,0,1,0
9.532,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.476,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
15.559,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.832,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
13.062,1,7,0,19,19,9,9,1,1,1,0,0,0,0,0,0,0,1,0,1,0
4.152,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
8.12,3,29,0,15,15,4,4,1,1,1,0,1,0,2,0,1,0,0,0,1,0
7.992,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
9.277,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
37.299,6,34,0,27,27,9,9,1,1,1,0,2,0,3,0,1,0,0,0,1,0
15.053,1,7,0,19,19,9,9,1,1,1,0,0,0,0,0,0,0,1,0,1,0
7.53,1,0,0,21,21,11,11,1,1,1,0,5,0,6,0,0,0,0,0,1,0
74.884,1,23,0,18,18,6,6,2,2,1,1,1,0,2,0,0,0,0,0,1,0
14.921,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
9.624,1,17,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
9.341,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
73.984,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
8.15,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
78.06,1,0,0,5,5,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
15.362,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.035,9,19,0,28,28,10,10,1,1,1,0,1,0,2,0,1,0,0,0,1,0
14.978,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
10.699,0,0,0,8,7,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
8.3,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.708,1,12,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
11.183,6,0,0,22,22,8,8,1,1,1,0,1,0,2,0,1,0,0,0,1,0
77.432,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
4.178,1,0,0,13,13,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
526.077,1,0,1,30,30,17,17,0,0,3,6,1,0,2,0,0,0,1,0,1,0
3.121,0,0,0,4,4,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
10.943,1,0,0,15,15,2,2,1,1,1,0,1,0,2,0,0,0,1,0,1,0
8.099,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
9.265,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
17.601,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
5.284,1,0,0,7,0,1,1,0,1,1,0,1,0,2,0,0,0,0,0,1,0
14.965,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
17.911,1,11,0,9,9,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
8.256,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
1.454,1,0,0,9,2,2,2,0,1,0,0,2,0,3,0,0,0,0,0,1,0
10.768,1,0,0,7,7,1,1,1,1,0,0,1,0,1,0,2,0,0,0,1,0
16.052,0,0,0,9,9,2,2,0,1,1,0,1,0,2,0,0,0,0,0,1,0
9.467,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.865,2,15,0,21,21,10,10,1,1,1,0,0,0,0,0,0,0,1,0,1,0
16.395,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
5.969,1,0,0,9,9,3,3,1,1,1,0,1,0,2,0,0,0,0,0,1,0
4.714,1,0,0,19,19,9,9,1,1,1,0,5,0,6,0,0,0,0,0,1,0
9.796,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
73.896,4,0,0,52,52,16,16,8,8,4,4,2,0,2,0,2,0,0,0,1,0
134.879,0,0,0,30,32,4,6,4,4,4,0,0,2,0,2,0,0,0,0,1,0
6.076,1,0,0,12,12,5,5,1,1,1,0,2,0,3,0,0,0,0,0,1,0
9.157,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
138.163,1,0,0,17,17,3,3,2,2,2,0,1,0,2,0,0,0,0,0,1,0
17.844,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
9.291,1,0,0,4,4,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
11.93,1,0,0,8,1,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
8.343,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
18.213,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
7.517,1,0,0,21,21,11,11,1,1,1,0,5,0,6,0,0,0,0,0,1,0
230.748,1,23,0,18,18,6,6,2,2,1,1,1,0,1,0,0,0,0,0,1,0
10.021,31,0,0,35,35,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.968,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
9.17,1,0,0,8,2,2,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0
11.989,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.272,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
10.717,1,0,0,30,30,4,4,1,1,1,0,1,0,2,0,2,0,0,0,1,0
14.017,5,55,0,20,20,1,1,1,1,1,0,1,0,2,0,1,0,0,0,1,0
15.398,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
4.441,1,0,0,14,14,6,6,1,1,1,0,3,0,4,0,0,0,0,0,1,0
12.363,1,0,0,7,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0
7.487,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
6.078,5,0,0,15,15,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.576,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
6.717,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
14.994,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
4.343,1,0,0,15,15,7,7,1,1,1,0,3,0,4,0,0,0,0,0,1,0
9.125,1,0,0,8,2,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.228,3,80,0,16,16,4,4,1,1,1,0,1,0,2,0,1,0,0,0,1,0
16.434,1,0,0,9,9,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
8.341,1,0,0,10,3,3,3,1,1,1,0,1,0,1,0,1,0,0,0,1,0
240.872,1,0,2,46,39,41,33,0,0,3,9,0,0,0,0,0,0,2,0,1,0
